SE-00001880,PR-00000702,OSHC,Corinda Graceville Parish OSHC - Corinda,The Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane Operating Through Centacare Child Care Services ,18 Clewley Street   ,CORINDA,QLD,4075,07 3278 5606,,corindaoshc@bne.centacare.net.au, An approved alternative solution relating to Performance Criteria P16 Electrical safety precautions and P17 Equipment and chemical safety untempered tap in kitchen within SP5.4 - Child Care Centres of the Queensland Development Code (with a publication date of 1 November 2004) applies to this service.,90,7/4/11,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,,5 - 12 years,"""BSC: $14.00, ASC: $17.00, VC: $38.00""","""BSC: 7:00 - 8:30am, ASC: 3:00 - 6:00pm, VC: 7:00am - 6:00pm""","""Breakfast, afternoon tea""",F,F,,,F
SE-00000610,PR-00001129,Child care,Goodstart Early Learning Oxley - Oxley Road,Goodstart Early Learning Ltd,1106 Oxley Road  ,OXLEY,QLD,4075,07 3278 0111,,oxl@goodstart.org.au, This service is approved to provide education and care to children from 15 months up to and including school children This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,75,11/30/11,Exceeding NQS,Exceeding NQS,Meeting NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,http://www.goodstart.org.au/centres/oxley/overview,15 months - 6 years,"""15 - 24 months: $84.70, 25 months - 6 years: $77.60""",7:00am - 6:00pm,T,T,F,T,,F
SE-00001740,PR-00001129,Child care,Goodstart Early Learning Seventeen Mile Rocks,Goodstart Early Learning Ltd,292-308 Seventeen Mile Rocks Road  ,OXLEY,QLD,4075,07 3375 9200,07 3236 3677,cnr@goodstart.org.au, This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,75,11/30/11,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.goodstart.org.au/centres/seventeen-mile-rocks/overview,6 weeks -  5 years,"""6 weeks - 24 months: $89.30, 25 - 35 months: $83.70, 3 - 5 years: $82.70""",6:30am - 6:30pm,T,T,F,T,,F
SE-00000047,PR-00000702,Child care,Julia Cumming Community Child Care Centre,The Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane Operating Through Centacare Child Care Services ,12 Addison Road  ,GRACEVILLE,QLD,4075,07 3379 3069,3379 8326,dir.gracevilleldc@bne.centacare.net.au,,44,3/26/10,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,,6 weeks - 5 years,"""6 weeks - 24 months: $79.40, 25 - 35 months: $72.50, 3 - 5 years: $69.00""",7:00am - 6:00pm,"""Morning tea, afternoon tea""",F,F,,,F
SE-00000365,PR-00000919,Child care,Little Ted's Child Care Centre - Oxley,Child Care Enterprises Pty Ltd ATF The Little Ted's Unit Trust,20 Ellen Street  ,OXLEY,QLD,4075,07 3379 2177,,oxley@littleteds.com.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide education and care to children from 15 months up to and including school children This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,40,12/17/10,Meeting NQS,Meeting NQS,Meeting NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Meeting NQS,Meeting NQS,www.littleteds.com.au,15 months - 5 years,"""15 months - 3 years: $70.00, 3 - 5 years: $69.00""",6:30am - 6:30pm,F,F,F,,,F
SE-00001985,PR-00000659,OSHC,PCYC Inala - Oxley School Age Care,Queensland Police-Citizens Youth Welfare Association ,Oxley State School  Bannerman Street,OXLEY,QLD,4075,07 32781488,3372 3680,oxleysac@pcyc.org.au,,90,1/29/10,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://pcyc.org.au/School-Age-Care/Inala-Oxley.aspx,5 - 12 years,"""BSC: $16.00, ASC: $20.00, VC: $50.00 + $20.00 membership fee""","""BSC: 6:30 - 9:00am, ASC: 3:00 - 6:00pm, VC: 6:30am - 6:00pm""","""Breakfast, morning tea, afternoon tea""",F,F,,,F
SE-00000899,PR-00000659,OSHC,PCYC Inala-Corinda School Age Care,Queensland Police-Citizens Youth Welfare Association ,Corinda State Primary School  330 Lower Cliveden Avenue,CORINDA,QLD,4075,07 3379 3379,,corindasac@pcyc.org.au, An approved Alternative Solution relating to Performance Criteria 18 Accessibility within SP5.4 - Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service. This service is approved to provide education and care to children from over preschool age including school children.,59,9/9/10,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://pcyc.org.au/School-Age-Care/Inala-Corinda.aspx,5 - 12 years,"""BSC: $16.00, ASC: $20.00, VC: $55.00 + $20.00 membership fee""","""BSC: 6:30 - 9:00am, ASC: 3:00 - 6:00pm, VC: 6:30am - 6:00pm""","""Breakfast, morning tea, afternoon tea""",F,F,,,F
SE-00001463,PR-00000181,School hours care,Sherwood Community Kindergarten,Sherwood Community Kindergarten Inc,44 Thallon Street  ,SHERWOOD,QLD,4075,07 3379 4193,,reception@sherwoodkindy.com.au,,24,10/14/10,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.sherwoodkindy.com.au/,3.5 - 4.5 years,"""3.5 - 4.5 years: $27.00 per day + $11.00 waitlist fee""",8:40am - 2:50pm,F,F,F,,,F
SE-00000083,PR-40001110,Child care,Sherwood Forest Children's Centre,Major Oak Pty Limited,16 Thallon Street  ,SHERWOOD,QLD,4075,07 3379 4211,,sforest@bigpond.net.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide a rest period from 12:45pm to 2:45pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,86,6/24/10,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,,,,6:30am - 6:30pm,,,,,,F
SE-00001054,PR-00000436,OSHC,Sherwood State School Outside School Hours Care,Sherwood State School P & C Association,Cnr Oxley & Sherwood Roads  ,SHERWOOD,QLD,4075,07 3278 1658,,sherwoodoshc@gmail.com, The service is approved to provide education and care to 100 children after school. An approved alternative solution relating to Performance Criteria P18 Accessibility within SP5.4 - Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service. The service is approved to provide education and care to 45 children before school. The service is approved to provide education and care to 60 children during school holidays.,100,7/13/09,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,https://sherwoodss.eq.edu.au/Facilities/Outofschoolhourscare/Pages/Outofschoolhourscare.aspx,5 - 12 years,"""BSC: $12.50 - $14.50, ASC: $17.50 - $19.50, VC: $45.00""","""BSC: 7:00 - 8:50am, ASC: 3:00 - 6:00pm, VC: 7:00am - 6:00pm""","""Breakfast, afternoon tea""",F,F,,,F
SE-00011349,PR-00000785,School hours care,St Aidan's Kindergarten,The Society of the Sacred Advent Schools Pty Ltd ATF St Aidans Trust,11 Ruthven Street   ,CORINDA,QLD,4075,07 3270 5369,07 3379 9432,l.mcguire@staidans.qld.gov.au, At all times that education and care is being provided under this service approval there must be not less than 3.25m2 of indoor play space and 7m2 of outdoor play space per child attending the premise including the children being educated and cared for under this service approval and any other children using the premises. This service is approved to provide a rest period from 1:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,24,12/19/11,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://www.staidan.qld.edu.au/JuniorSchool/Kindergarten/Pages/Kindergarten.aspx,3 - 5 years,,9:00am - 3:30pm,F,F,F,,,F
SE-00001667,PR-00000698,Child care,Sunkids Childrens Centre Oxley,Quest Properties Pty Ltd ATF The IQ Trust,Cnr Blunder Road and Oakmont Avenue  ,OXLEY,QLD,4075,07 3879 2799,,oxley@sunkids.com.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide a rest period from 12:30pm to 2:30pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,129,3/1/11,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://oxleychildcare.net.au/,6 weeks - 5 years,"""6 weeks - 2 years: $78.50, 15 months - 3 years: $71.50, 3 - 5 years: $68.50""",6:15am - 6:15pm,F,F,F,F,,T
SE-00000505,PR-40001112,Child care,TLC Childcare Sherwood,Affinity Education Group Limited,436 Oxley Rd  ,SHERWOOD,QLD,4075,07 3278 2444,07 3278 2400,sherwood@tlcchildcare.com.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,74,5/27/11,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,http://www.tlcchildcare.com.au/,6 weeks - 5 years,"""6 weeks - 3 years: $84.50, 3 - 5 years: $82.50""",6:15am - 6:15pm,T,F,F,,,T
SE-00000885,PR-00000702,OSHC,Darra-Jindalee Catholic Parish After School Care,The Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane Operating Through Centacare Child Care Services ,115 Darra Station Rd  ,DARRA,QLD,4076,07 3375 5057,07 3375 3867,darrajindaleeoshc@bne.centacare.net.au,,75,7/1/11,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,,4 - 15 years,"""BSC: $12.00, ASC: $17.00, VC: $39.00 - $59.00""","""BSC: 6:45 - 9:00am, ASC: 2:30 - 6:00pm, VC: 7:00am - 6:00pm""","""Breakfast, afternoon tea""",F,F,,,F
SE-40000987,PR-00007920,Child care,Amani Family Day Care,S Aden & F.H Elmi & A.M Hersi,Shop 37  Inala Plaza,INALA,QLD,4077,732798829,,amanifdc@gmail.com,,0,6/25/13,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,,,,,,,,,,F
SE-00000049,PR-00000111,Child care,Aspen Community Child Care Inc,Aspen Community Child Care Inc,24 Aspen Street  ,INALA,QLD,4077,07 3372 2243,07 3372 1680,aspencomcentre@gmail.com, An approved alternative solution relating to Performance Criteria P3 Sleeping facilities for a child care centre catering for children aged less than 15 months within SP 5.4 Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service.  An observation mirror is installed in the nappy change area to enable staff to view the entrance to the sleep room and indoor area while using the nappy change facility; and Viewing windows are kept free of obstruction. This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,65,10/13/11,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,,,,6:30am - 6:00pm,,,,,,F
SE-00002108,PR-00000989,School hours care,Australian International Islamic College Kindy,Australian International Islamic College,724 Blunder Road  ,DURACK,QLD,4077,07 3372 1400,07 3372 1400,admin@aiic.qld.edu.au,,20,6/2/11,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,,,,,,,,,,F
SE-00000849,PR-00000156,Child care,Brisbane Kids Family Day Care,Inala Community House,Cnr Japoncia & Robinia Street  ,INALA,QLD,4077,07 3372 1711,3278 7238,info@brisbanekids.org.au,,0,6/20/11,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://www.brisbanekids.org.au/,,,,,,,,,F
SE-00000391,PR-00000081,Child care,Busy Learners Early Education Centre and Preschool,Queensland Child Care Service  Pty Ltd ATF the Queensland Child Care Service Trust No.2,41 Yulan Street  ,INALA,QLD,4077,07 3278 7033,07 3278 7693,busylearners@qccs.com.au, This service is approved to exceed the approved number of places during the period from Monday to Friday between the hours of 2:45pm to 4:45pm when it is 80 children This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide education and care to children from 15 months up to and including school children This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,75,10/5/09,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.qccs.com.au/skins/qccs/pages/centredetails.aspx?code=12&name=Busy+Learners+Early+Education+Centre+%26+Pre-school,13 months - 5 years,"""13 - 24 months: $77.00, 25 months - 5 years: $74.00""",6:00am - 6:00pm,T,F,F,T,T,F
SE-00014015,PR-00008029,School hours care,C&K Durack Community Kindergarten,The Creche and Kindergarten Association Limited,67 Inala Avenue    ,DURACK,QLD,4077,07 3879 2310,07 3879 2517,durack@candk.asn.au,,24,7/20/12,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,http://www.candk.asn.au/durack,3.5 - 4.5 years,"""3.5 - 4.5 years: $29.12 per day + $50.00 enrolment fee""",8:50am - 3:00pm,F,F,F,,,T
SE-00000372,PR-00000305,Child care,Durack Early Childhood and Pre-School Centre,Knight Odlum Child Care Centre Pty Ltd,56 Durella Street  ,DURACK,QLD,4077,07 33729654,07 3372 9799,durackearlylearning@gmail.com, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide education and care to children from 15 months up to and including school children This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,70,7/15/11,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,www.durackearly.com.au,15 months - 5 years,"""13 - 24 months: $74.50, 25 months - 4 years: $72.50, 4 - 5 years: $60.50""",6:30am - 6:30pm,T,F,F,,,F
SE-00000493,PR-00001129,Child care,Goodstart Early Learning Richlands 1,Goodstart Early Learning Ltd,55-57 Poinsettia Street  ,INALA,QLD,4077,07 3278 7755,,ina@goodstart.org.au, This service is approved to exceed the approved number of places during the period from Monday to Friday between the hours of 2:30pm to 4:30pm when it is 117 children This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,110,11/30/11,Meeting NQS,Exceeding NQS,Meeting NQS,Exceeding NQS,Meeting NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,http://www.goodstart.org.au/centres/richlands/overview,6 weeks - 5 years,"""6 weeks - 12 months: $81.20, 13 - 24 months: $79.10, 25 - 35 months: $74.00, 3 - 5 years: $71.90""",6:00am - 6:00pm,T,T,F,T,,F
SE-00001183,PR-00000799,OSHC,Grand Avenue State School Outside School Hours Care,Grand Avenue State School P&C Association ,CNR Grand Avenue & Centennial Way  ,FOREST LAKE,QLD,4077,07 3278 9830,,oshc@grandavenuess.eq.edu.au, An approved alternative solution relating to Performance Criteria P18 Accessibility within SP5.4 Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service.  ,154,5/30/11,Meeting NQS,Exceeding NQS,Meeting NQS,Exceeding NQS,Meeting NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,,5 - 12 years,"""BSC: $10.00, ASC: $13.00, VC: $39.00""","""BSC: 6:30 - 8:45am, ASC: 2:30 - 6:00pm, VC: 6:30am - 6:00pm""",F,F,F,,,F
SE-00001378,PR-00000284,School hours care,Inala Kindergarten and Community Pre School,Inala Kindergarten & Community Preschool Association Inc,Cnr Rosella & Bluejay Streets  ,INALA,QLD,4077,07 3372 8570,07 3372 8570,inalakindy@optusnet.com.au,,25,3/29/10,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.candk.asn.au/inala,3.5 - 4.5 years,"""3.5 - 4.5 years: $25.00 per day + $20.00 resource levy per term + $8.00 - $10.00 performance levy per term""",8:30am - 2:30pm,F,F,F,,,F
SE-00002020,PR-00000915,Child care,Jelly Bean Nursery & Child Care Centre,Jelly Beans Childcare Pty Ltd,29 Government Road  ,RICHLANDS,QLD,4077,073279 9855,,jellybean@kal.net.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017.,111,5/28/10,Working Towards NQS,Meeting NQS,Meeting NQS,Meeting NQS,Working Towards NQS,Exceeding NQS,Exceeding NQS,Working Towards NQS,http://www.kal.net.au/home/centres/item/jelly-bean-child-care-centre.html?category_id=1,6 weeks - 5 years,"""6 weeks - 2 years: $73.00, 2 - 5 years: $68.00""",6:15am - 6:15pm,T,T,F,,,F
SE-40000482,PR-40000305,Child care,Kids Time Family Day Care,Kids Time Family Day Care Pty Ltd,29a Enterprise Street  ,RICHLANDS,QLD,4077,3375 6076,,kidstimefamilydaycare@hotmail.com,,0,2/15/13,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,,,,,,,,,,F
SE-40000479,PR-00007977,Child care,Medina Family Day Care,Bargash Bahsane,4/55 Skylark Street  ,INALA,QLD,4077,738792274,,medinacare@hotmail.com,,0,2/8/13,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,,5 - 12 years,,,,,,,,F
SE-00002362,PR-00000659,OSHC,PCYC Inala - Inala SS School Age Care,Queensland Police-Citizens Youth Welfare Association ,Inala State School  Rosemary  Street,DURACK,QLD,4077,07 3879 2093,3372 4511,inalasac@pcyc.org.au,,80,1/24/11,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://pcyc.org.au/School-Age-Care/Inala-Inala-SS.aspx,5 - 12 years,"""BSC: $15.00, ASC: $19.00, VC: $50.00 + $20.00 membership fee""","""BSC: 6:30 - 9:00am, ASC: 2:30 - 6:00pm, VC: 6:30am - 6:00pm""","""Breakfast, morning tea, afternoon tea""",F,F,,,T
SE-00001837,PR-00000659,OSHC,PCYC Inala School Age Care,Queensland Police-Citizens Youth Welfare Association ,Inala PCYC  37 Swallow Street,INALA,QLD,4077,07 3372 2222,07 3372 3688,accounts@inala.pcyc.org.au, This service is approved to provide education and care to children during school holidays only. An approved alternative solution relating to Performance Criteria P16 Electrical Safety Precautions within SP 5.4 Child Care Centres of the Queensland Developmental Code (with a publication date of 1 November 2004) applies to this service.,120,10/7/11,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://pcyc.org.au/Inala/,,,,,,,,,T
SE-00000050,PR-00000392,Child care,Swallow St Child Care Association,Swallow Street Child Care Association Inc,101 Swallow St  ,INALA,QLD,4077,07 3372 4894,3372 4894,swallowstchildcare@bigpond.com, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide a rest period from 12:30pm to 2:30pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,64,7/29/10,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,,,"""$42.00 - $51.25 per day""",6:00am - 6:00pm,,,,,,F
SE-00001499,PR-00000434,School hours care,Wandarrah Preschool and Kindergarten,Wandarrah Pre School and Community Centre Association,Cnr Azalea & Poinciana Streets  ,INALA,QLD,4077,07 3372 6807,33724120,wps@wandarrahps.com.au,,50,10/30/09,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,Working Towards NQS,Working Towards NQS,Working Towards NQS,http://www.candk.asn.au/wandarrah,2.5 - 5 years,"""2.5 - 5 years: $18.00""",9:00am - 3:00pm,F,F,F,,,F
SE-00001868,PR-00000225,Child care,Building Futures Montessori ,Oakbridge Investments Pty Ltd as Trustee for McKinnon Family Trust,15 High Street  ,FOREST LAKE,QLD,4078,07 3723 7777,,forestlake@buildingblocks.com.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,128,9/21/09,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://buildingfutures.com.au/forest-lake-montessori/,6 weeks - 6 years,,6:30am - 6:30pm,T,F,F,,,F
SE-40000509,PR-40000471,Child care,Central Kids Family Day Care,Central Kids Family Day Care Pty Ltd,Level 1/Shop A2 Forest Lake Shopping Centre  235 Forest Lake Boulevard,FOREST LAKE,QLD,4078,432792248,,mustafedarwiish@gmail.com, The maximum number of educators that may be engaged by or registered with the Approved Provider/scheme is 40.,0,10/15/13,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,,,,,,,,,,F
SE-00000385,PR-00000693,Child care,Forest Lake Child Care Centre,The Uniting Church in Australia Property Trust (Q.),130 Woogaroo Street  ,FOREST LAKE,QLD,4078,07 3723 7200,38790563,kim.dunn@lccq.org.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,62,9/27/10,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://www.uccommunity.org.au/childcare-forestlake,6 weeks -  5 years,"""6 weeks - 24 months: $81.50, 25 - 35 months: $79.50, 3 - 5 years: $77.50""",7:00am - 6:00pm,T,T,F,,,F
SE-00001007,PR-00000314,OSHC,Forest Lake Outside School Care,Forest Lake State School P&C Association,Kauri Place  ,FOREST LAKE,QLD,4078,07 3714 1253,07 3714 1200,oscar3@eq.edu.au,,150,4/8/11,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Meeting NQS,Meeting NQS,Exceeding NQS,Exceeding NQS,https://forestlakess.eq.edu.au/Facilities/Outofschoolhourscare/Pages/Outofschoolhourscare.aspx,5 - 12 years,"""VC: $35.00""","""BSC: 6:45 - 8:45am, ASC: 3:00 - 6:00pm, VC: 7:00am - 6:00pm""",T,F,F,,,F
